id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
12;Agua de mesa con gas;Salus;Envase 2,25 lt.;445;57,9;60;69;70,28;75;81;3,628748281;5;70,48;-0,002794;0,051631696
366;Agua de mesa sin gas;Salus;Envase 2,25lt.;442;50;57,9;69;70,06;75;81;4,170130808;5;70,28;-0,003065;0,059518545
367;Agua de mesa sin gas;Matutina;Envase 2,5lt.;299;47;49,9;54;54,45;64;67;2,355606597;1;54,17;0,005169;0,043264467
368;Agua de mesa sin gas;Vitale;Envase 2,5lt.;270;49;54;59;61,84;73;80;3,770301509;6;61,85;-0,000205;0,060969703
369;Agua mineral sin gas;Salus;Envase 6,25lt.;274;108;109;129;124,84;135;142;7,162741388;14;128,08;-0,025329;0,057377361
370;Agua mineral sin gas;Nativa;Envase 6lt.;265;98,3;99;125;121,79;130;132;6,893971371;6;122,20;-0,003331;0,056604807
13;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;150;239;239;252;261,24;355;365;24,57740557;14;260,38;0,003295;0,094079986
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;141;199;199;277;278,52;364;365;34,85445247;20;281,56;-0,010811;0,125143222
347;Alcohol en gel;Bioset;250 ml.;98;93;95;142;135,83;159;159;12,43108309;13;135,83;0;0,091516713
346;Alcohol rectificado;Droguería Paysandú;250 ml.;19;77;77;80;81,56;92;92;3,764274268;2;81,56;0;0,046155952
348;Algodón;Zig Zag Cisne;100 gramos;472;92;97;125;135,23;187;187;33,81953137;70;134,93;0,002198;0,250090475
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;290;52;54;74,9;72,33;85;86;7,743050254;10;71,80;0,00738;0,107056086
16;Arroz blanco;Green Chef;Bolsa 1 kg.;287;49;52,9;62;63,67;85;85;7,975398664;2;63,51;0,002505;0,125256713
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;345;53;55;75;72,35;81;83;6,159432263;9;71,74;0,008544;0,085136033
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;173;30;30;43;44,64;68;74;8,408542774;3;44,77;-0,002838;0,188371077
19;Arroz blanco;Pony;Bolsa 1 kg.;40;31;31;39;40,83;59;59;6,429776913;1;40,83;0;0,157496066
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;158;33;35;39;41,19;57;60;5,280260898;9;43,67;-0,056742;0,128198625
22;Arvejas en conserva;Cololó;Lata 380 grs.;247;29;34;42;44,36;59;60;4,532711624;3;44,13;0,005137;0,102185321
23;Arvejas en conserva;Nidemar;Lata 300 grs.;65;19;19;32;30,05;37;37;4,765623137;3;30,52;-0,01535;0,158604172
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;292;51;51;67;66,70;75;83;4,509383152;1;65,95;0,011473;0,067603574
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;293;51;51;67;66,13;71;73;3,412518006;0;65,90;0,00351;0,051601107
257;Banana Brasil;;1 kg.;102;58;58;98,33;94,66;119;119;12,12285394;5;90,62;0,044541;0,12807115
255;Banana Ecuador;;1 kg.;58;82;82;119;117,60;149;150;12,99974433;5;112,41;0,046205;0,110540847
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;322;210;210;248;250,31;279;306;9,615164839;8;246,79;0,014257;0,038413094
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;357;231;231;289;288,17;365;365;33,58591807;20;295,16;-0,023706;0,116550439
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;162;151;165;204,9;202,77;225;229;11,19453796;15,1;203,07;-0,001482;0,055207127
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;151;289;299;379;379,85;445;485;25,55790446;11;379,36;0,001307;0,067283365
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;148;199;219;263;274,45;369;369;28,73367703;43;283,23;-0,031006;0,104696414
31;Cerveza;Patricia;Botella 960 ml.;326;139;147;174;171,95;179;188;6,421932214;0;171,38;0,003316;0,037348053
32;Cerveza;Pilsen;Botella 960 ml.;285;125;130;154;153,19;164;171;5,718989277;0;152,59;0,003918;0,037333763
33;Cerveza;Zillertal;Botella 1 lt.;320;150;150;188;186,46;199;207;7,107789753;0;186,59;-0,000717;0,038120499
34;Champú;Fructis;Envase 350 ml.;465;213;227;345;333,99;389;415;25,54305664;20;333,99;1,70E-05;0,076477574
35;Champú;Sedal;Envase 350 ml.;160;167,8;175;227;224,38;243;247;14,50900477;19;224,38;0;0,064661502
36;Champú;Suave;Envase 930 ml.;215;119;124,9;154,9;156,16;239;279,9;17,07140464;10;151,48;0,030912;0,109318391
320;Champú;Dove;400 ml.;432;327;357;431;424,58;462;474;18,42622579;14;422,88;0,004016;0,043398577
321;Champú;Pantene;400 ml.;475;366;386,9;439;441,03;517;537;20,7665917;11;430,49;0,024477;0,047087102
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;146;410;425;575;542,81;633;661;49,31903866;66;553,79;-0,019811;0,090857959
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;132;425;425;629;599,28;692;723;65,39590567;80,74;603,70;-0,007322;0,109123501
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;98;299;299,4508;399;389,63;420;420;28,08941044;0;389,63;0;0,072093318
349;Cinta adhesiva;Ready Plast;1 unidad;165;58;58;58;59,18;68;72;3,387749763;0;59,18;0;0,057242011
40;Cocoa;Copacabana;Envase 500 grs.;348;175;189;219;228,68;300;301;23,97022249;11;225,74;0,013008;0,104819665
41;Cocoa;Vascolet;Envase 500 grs.;291;154,9;169;214,62;210,11;257;299;19,48920515;21;202,80;0,036012;0,092758038
331;Colonia + Talco;Bebe & Co;120 ml.;341;429;469;612;617,26;713;746,91;34,69444928;12;616,75;0,000815;0,056207545
322;Crema facial;Revitalift;50 ml.;206;1469;1469;1599;1568,11;1599;1599;55,47539202;2;1568,11;0;0,035377305
323;Crema facial;Asepxia;28 grs.;32;265;265;370;353,94;370;370;29,16152767;18,29;353,94;0;0,082391462
350;Curitas;Ready Plast;8 unidades;333;30;30;52;48,40;69;71;10,86582763;3;52,99;-0,086686;0,224509821
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;502;149;159;189;185,66;210;235;11,34480922;10;184,32;0,007259;0,061105409
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;380;147;159;229;219,69;259;269;23,49129939;11;216,72;0,013674;0,106930098
44;Desodorante en aerosol;Rexona Active Emotion;Envase 105 grs.;316;145;175;203;201,39;239;250;13,62496594;3;196,18;0,026517;0,067655706
45;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;281;99;110;129,5;129,28;154;154;7,60677881;8;127,66;0,012737;0,058837895
46;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;459;102;115;132;131,62;155;164,88;8,989187403;7;133,36;-0,013067;0,068296765
47;Detergente para vajilla;Protergente limón;Envase 1 lt.;302;50;55;65;66,76;83;85;7,214828379;3,1;66,80;-0,000705;0,108078936
48;Dulce de leche;Conaprole;Envase 1 kg.;324;218;228;257;258,37;295;296;14,81993279;18,1;256,08;0,008938;0,057359875
49;Dulce de leche;Los Nietitos;Envase 1 kg.;274;159;168,34;213;206,73;260;271;20,9216269;25;202,71;0,019802;0,101204568
50;Dulce de leche;Manjar;Envase 1 kg.;359;150;164;193;195,04;226;238;10,80094715;13,68;194,97;0,000391;0,055376822
51;Dulce de membrillo;Los Nietitos;Envase 400 grs.;229;59;59;73;71,58;87;91;7,204244653;7,57;73,95;-0,031984;0,100644218
52;Fideos secos al huevo;Adria;Paquete 500 grs.;281;72;78,9;91;91,07;99,9;102;3,504209228;2;91,05;0,000161;0,038479965
53;Fideos secos al huevo;Cololó;Paquete 500 grs.;265;62,9;68;76;77,08;85;89;3,054448683;3;77,07;0,000162;0,039626038
54;Fideos secos al huevo;Las Acacias;Paquete 500 grs.;333;59;59;80;80,37;97;101;7,614242555;4;80,76;-0,004837;0,09474037
55;Fideos secos semolados;Adria;Paquete 500 grs.;140;51;52;66;63,45;86;91;8,111169921;16;63,45;-9,00E-06;0,127835492
56;Fideos secos semolados;Las Acacias - franja celeste;Paquete 500 grs.;160;45;49;59;58,20;79;79;5,230462464;9;58,32;-0,00211;0,08987583
58;Frankfurters cortos;Centenario;Paquete 8 us.;128;150;152;195;199,72;260;260;21,52388915;7,5;199,67;0,000242;0,107768795
59;Frankfurters cortos;Ottonello;Paquete 8 us.;272;149;154;179;179,28;210;220;9,420646606;0,9;179,35;-0,000435;0,052548323
60;Frankfurters cortos;Schneck;Paquete 8 us.;279;165;189,441;239;231,68;264;276;13,95581014;10;231,78;-0,00045;0,060238186
61;Galletitas al agua;Famosa;Paquete 140 grs.;411;53;59;70;67,21;75;80;4,802734056;6;67,06;0,00225;0,071462878
62;Galletitas al agua;Maestro Cubano;Paquete 120 grs.;71;39;39;40;40,19;46;46;1,489301593;1;40,19;0;0,037059156
351;Gasa estéril;NA;40 unidades;164;65;83;83;83,65;87;87;2,155476056;0;82,89;0,009199;0,025767161
63;Gaseosa tipo cola (env. no ret.);Coca Cola;Botella 1,5 lt.;475;115;125;137;141,99;159;167;8,32130732;17;141,67;0,002254;0,058604157
64;Gaseosa tipo cola (env. no ret.);Coca Cola_;Botella 2,25.lt.;385;136;143;172;176,64;194;206;11,11609694;19;176,56;0,000443;0,062929809
66;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 2 lt.;339;120;129;159;155,78;173;175;10,16315838;4;158,62;-0,017959;0,065242163
67;Gaseosa tipo cola (env. no ret.);Pepsi;Botella 1,5 lt.;339;109;109;113;116,94;139;149;8,600714379;3;117,71;-0,00662;0,07355099
68;Hamburguesas carne vacun;Burgy;Paquete 3 unidades;262;31;31;35;36,51;45;48;3,093475406;4,1;36,66;-0,004233;0,084738735
69;Hamburguesas carne vacun;Paty;Paquete2 unidades;152;54;54;89,9;85,10;103;109;17,95402334;38;87,08;-0,022825;0,210984021
70;Hamburguesas carne vacun;Schneck;Paquete2 unidades;344;67;69,9;79;81,55;97;97;5,168152214;6;81,13;0,005193;0,06337217
71;Harina de maíz;Gourmet;Paquete 450 grs.;76;29;29;35;35,00;45;45;3,648159969;4,25;33,78;0,035943;0,104239099
72;Harina de maíz;Presto Pronta Arcor;Paquete 500 grs.;254;39;44,9;56;54,48;76;83;5,17039835;6;55,10;-0,011318;0,094912518
73;Harina de maíz;Puritas;Paquete 450 grs.;321;35;35;40;40,01;46,6;55;3,284867991;6;40,95;-0,023019;0,082109065
74;Harina trigo común 000;Cañuelas;Paquete 1 kg.;373;40;40;53;53,71;66;73;7,099696101;8;56,34;-0,04661;0,132178938
75;Harina trigo común 000;Cololó;Paquete 1 kg.;118;42;45;63;59,67;66;66;4,690747077;8;59,72;-0,000963;0,078615671
76;Harina trigo común 0000;Cañuelas;Paquete 1 kg.;407;48;49;64;62,84;75;83;4,337398064;2;62,46;0,006069;0,069025163
77;Harina trigo común 0000;Cololó;Paquete 1 kg.;254;49;49;68;67,09;75;77;5,027416735;2;66,84;0,0038;0,074934274
78;Harina trigo común 0000;Primor;Paquete 1 kg.;160;48;51;56;58,23;70;70;6,225386498;13;58,44;-0,003466;0,106902408
